Date,Station,Tave2M,Tmax2M,Tmin2M,Tave6M,Tmax6M,Tmin6M
06/14/08,WRD,10.9,15.9,6.6,10.9,15.1,7.0
06/15/08,WRD,12.2,16.2,5.8,12.7,15.5,8.2
06/16/08,WRD,9.6,16.5,2.0,10.5,15.4,4.3
06/17/08,WRD,12.8,18.4,6.2,13.2,17.4,9.2
06/18/08,WRD,10.6,17.3,5.8,11.5,16.1,6.8
06/19/08,WRD,10.8,16.3,3.9,11.0,15.6,6.3
06/20/08,WRD,9.6,16.9,1.5,9.9,15.7,3.9
06/21/08,WRD,9.5,17.1,1.7,10.1,15.4,3.8
06/22/08,WRD,11.3,17.2,3.6,12.1,16.2,6.3
06/23/08,WRD,10.5,15.3,5.4,10.9,14.5,7.4
06/24/08,WRD,11.8,17.3,6.4,12.0,16.0,8.6
06/25/08,WRD,12.9,19.0,5.9,13.2,18.3,7.4
06/26/08,WRD,13.1,18.1,6.3,13.5,17.2,8.2
06/27/08,WRD,14.2,18.7,9.3,14.1,17.7,10.4
06/28/08,WRD,9.3,14.4,3.1,9.1,12.8,4.5
06/29/08,WRD,10.6,17.4,1.1,10.3,16.6,2.4
06/30/08,WRD,13.1,19.2,4.3,12.5,17.5,5.4
07/01/08,WRD,13.6,18.5,9.9,11.8,11.8,11.8
07/02/08,WRD,12.4,18.2,5.6,10.0,10.0,10.0
07/03/08,WRD,12.9,19.6,4.8,5.5,5.5,5.5
07/04/08,WRD,14.5,21.5,6.6,7.9,7.9,7.9
07/05/08,WRD,14.5,19.9,8.6,9.8,9.8,9.8
07/06/08,WRD,11.6,13.6,7.2,11.5,11.5,11.5
07/07/08,WRD,9.2,13.6,4.3,7.8,7.8,7.8
07/08/08,WRD,9.0,15.9,2.9,6.0,6.0,6.0
07/09/08,WRD,13.1,20.1,4.9,7.8,7.8,7.8
07/10/08,WRD,16.0,21.0,9.6,11.6,11.6,11.6
07/11/08,WRD,16.3,20.7,10.3,14.4,14.4,14.4
07/12/08,WRD,10.2,16.3,3.6,9.9,9.9,9.9
07/13/08,WRD,13.5,20.7,3.8,5.7,5.7,5.7
07/14/08,WRD,14.5,20.5,8.5,11.3,11.3,11.3
07/15/08,WRD,15.3,21.4,9.7,13.1,13.1,13.1
07/16/08,WRD,15.7,22.5,8.6,11.2,11.2,11.2
07/17/08,WRD,12.1,15.5,6.5,12.4,12.4,12.4
07/18/08,WRD,13.1,19.5,5.6,7.3,7.3,7.3
07/19/08,WRD,16.5,22.5,10.7,12.8,12.8,12.8
07/20/08,WRD,16.2,20.8,10.3,11.0,11.0,11.0
07/21/08,WRD,12.9,21.9,8.0,11.3,11.3,11.3
07/22/08,WRD,14.3,21.3,6.5,10.0,10.0,10.0
07/23/08,WRD,13.6,18.0,10.5,13.3,13.3,13.3
07/24/08,WRD,15.4,21.2,10.1,13.1,13.1,13.1
07/25/08,WRD,14.7,21.5,8.1,9.9,9.9,9.9
07/26/08,WRD,15.1,20.3,9.1,12.4,12.4,12.4
07/27/08,WRD,14.5,19.7,8.9,14.6,14.6,14.6
07/28/08,WRD,12.9,18.2,8.4,10.2,10.2,10.2
07/29/08,WRD,12.8,18.2,6.7,12.1,12.1,12.1
07/30/08,WRD,16.0,20.6,11.5,12.0,12.0,12.0
07/31/08,WRD,17.5,23.5,11.3,14.6,14.6,14.6
08/01/08,WRD,17.4,23.6,10.4,11.6,11.6,11.6
08/02/08,WRD,17.7,23.0,13.6,14.4,14.4,14.4
08/03/08,WRD,15.6,20.6,8.8,13.5,13.5,13.5
08/04/08,WRD,14.8,21.3,9.1,8.6,8.6,8.6
08/05/08,WRD,12.1,18.4,7.3,9.4,9.4,9.4
08/06/08,WRD,12.5,17.9,7.8,12.5,12.5,12.5
08/07/08,WRD,9.6,13.2,7.2,8.2,8.2,8.2
08/08/08,WRD,11.9,15.3,8.4,9.5,9.5,9.5
08/09/08,WRD,11.8,16.7,8.7,10.4,10.4,10.4
08/10/08,WRD,9.6,12.8,6.9,10.6,10.6,10.6
08/11/08,WRD,11.7,16.2,6.7,8.3,8.3,8.3
08/12/08,WRD,13.6,18.9,8.1,11.7,11.7,11.7
08/13/08,WRD,13.5,17.3,10.0,11.6,11.6,11.6
08/14/08,WRD,10.0,14.7,5.0,10.4,10.4,10.4
08/15/08,WRD,2.2,5.1,0.2,5.7,5.7,5.7
08/16/08,WRD,2.1,5.8,0.2,1.5,1.5,1.5
08/17/08,WRD,4.2,8.7,0.2,5.2,5.2,5.2
08/18/08,WRD,7.8,14.0,1.5,5.0,5.0,5.0
08/19/08,WRD,10.4,18.2,2.7,13.1,17.3,5.8
08/20/08,WRD,12.1,18.5,8.0,13.1,17.2,10.6
08/21/08,WRD,15.2,19.4,11.8,15.2,18.7,12.2
08/22/08,WRD,14.2,19.6,8.0,14.1,19.0,8.2
08/23/08,WRD,10.5,19.2,5.1,11.3,18.3,6.4
08/24/08,WRD,11.1,19.6,7.0,12.6,18.5,8.0
08/25/08,WRD,13.0,18.8,10.3,13.6,17.5,11.2
08/26/08,WRD,13.7,18.3,10.5,13.7,17.5,11.0
08/27/08,WRD,13.9,17.1,11.1,14.1,17.0,11.5
08/28/08,WRD,11.8,16.6,5.2,11.9,15.5,6.7
08/29/08,WRD,9.8,18.0,4.5,11.5,16.8,7.1
08/30/08,WRD,12.3,20.2,5.3,13.4,19.5,8.1
08/31/08,WRD,12.6,16.8,9.8,13.0,16.1,10.8
09/01/08,WRD,9.9,14.8,3.9,10.0,14.4,4.4
09/02/08,WRD,5.2,10.6,2.1,4.9,9.6,2.0
09/03/08,WRD,8.4,12.7,1.2,8.4,12.3,1.3
09/04/08,WRD,7.4,11.8,4.4,7.4,11.1,4.4
09/05/08,WRD,4.1,9.1,1.3,4.2,8.2,1.6
09/06/08,WRD,6.3,10.1,3.0,6.5,10.1,3.0
09/07/08,WRD,8.0,14.4,2.2,8.0,13.9,2.3
09/08/08,WRD,7.6,13.3,0.6,7.7,12.9,1.0
09/09/08,WRD,10.4,15.8,5.9,10.7,15.2,6.7
09/10/08,WRD,7.5,10.1,5.9,7.6,9.7,6.0
09/11/08,WRD,3.7,6.7,0.1,3.6,5.7,0.2
09/12/08,WRD,1.1,3.0,-0.1,1.3,3.1,0.0
09/13/08,WRD,5.0,10.0,2.0,5.1,9.5,2.5
09/14/08,WRD,6.3,11.8,1.4,6.4,11.1,1.4
09/15/08,WRD,5.2,13.1,0.5,6.5,12.4,3.0
09/16/08,WRD,8.9,15.9,1.7,9.9,15.1,4.6
09/17/08,WRD,7.8,14.2,2.7,9.1,13.1,5.5
09/18/08,WRD,6.3,12.1,2.7,7.0,11.6,3.6
09/19/08,WRD,3.9,9.6,-0.1,5.0,9.1,1.7
09/20/08,WRD,4.7,12.4,-0.1,5.7,12.0,2.1
09/21/08,WRD,7.7,11.0,2.9,8.1,11.4,4.2
09/22/08,WRD,8.6,11.2,4.7,8.8,11.3,4.9
09/23/08,WRD,5.8,10.2,2.2,6.1,9.6,3.6
09/24/08,WRD,8.2,13.6,1.2,8.8,13.1,2.8
09/25/08,WRD,11.7,16.0,9.3,12.0,15.4,9.9
09/26/08,WRD,10.2,14.9,4.1,10.7,13.8,6.2
09/27/08,WRD,7.0,14.4,1.8,8.3,13.5,4.3
09/28/08,WRD,9.2,14.4,3.7,9.7,13.4,5.3
09/29/08,WRD,6.8,15.0,2.1,8.2,14.4,4.0
09/30/08,WRD,8.7,15.4,3.4,9.8,14.7,5.8
10/01/08,WRD,8.3,14.0,3.5,9.5,13.7,6.8
10/02/08,WRD,6.7,12.2,3.2,7.5,10.7,3.9
10/03/08,WRD,6.7,10.9,3.9,7.2,10.8,4.4
10/04/08,WRD,6.0,9.6,3.2,6.1,9.2,3.8
10/05/08,WRD,3.3,7.4,1.1,3.2,6.7,0.8
10/06/08,WRD,0.1,2.5,-1.9,0.1,2.6,-1.8
10/07/08,WRD,3.8,7.6,-0.6,4.1,7.6,-0.5
10/08/08,WRD,6.6,10.3,4.0,6.7,10.2,4.1
10/09/08,WRD,7.8,10.9,5.1,8.0,11.0,5.7
10/10/08,WRD,4.3,9.3,-2.0,4.3,8.3,-2.1
10/11/08,WRD,-1.6,4.0,-3.9,-1.8,5.7,-4.3
10/12/08,WRD,-3.6,-1.3,-6.3,-3.7,-1.1,-6.4
10/13/08,WRD,-5.5,-1.0,-8.7,-5.3,-0.9,-8.5
10/14/08,WRD,-1.4,4.7,-8.1,-0.5,4.1,-6.5
10/15/08,WRD,0.5,4.3,-4.4,0.8,4.2,-3.9
10/16/08,WRD,3.3,6.3,1.0,3.5,6.2,1.3
10/17/08,WRD,4.9,9.4,1.5,5.1,9.4,1.6
10/18/08,WRD,8.3,10.3,6.9,8.5,10.2,7.0
10/19/08,WRD,5.0,8.2,1.8,5.2,8.0,1.7
10/20/08,WRD,1.1,5.2,-2.1,1.2,4.8,-1.3
10/21/08,WRD,-1.4,1.8,-8.0,-1.3,1.8,-7.8
10/22/08,WRD,-9.0,-7.8,-9.8,-8.9,-7.9,-9.8
10/23/08,WRD,-3.6,1.0,-9.0,-3.2,0.6,-8.4
10/24/08,WRD,-0.7,1.9,-2.8,-0.5,1.5,-2.7
10/25/08,WRD,2.8,6.9,-0.6,3.1,6.6,-0.4
10/26/08,WRD,2.4,6.2,0.1,2.6,5.7,0.2
10/27/08,WRD,5.6,9.6,1.4,6.1,9.2,2.0
10/28/08,WRD,5.4,10.6,0.4,6.1,9.4,2.9
10/29/08,WRD,5.6,9.9,-0.2,6.3,9.5,1.9
10/30/08,WRD,5.7,9.1,3.0,5.9,8.8,3.3
10/31/08,WRD,7.1,10.7,5.7,7.4,9.8,6.2
11/01/08,WRD,6.3,8.6,4.6,6.4,8.2,4.8
11/02/08,WRD,6.2,8.9,1.4,6.3,8.6,1.3
11/03/08,WRD,1.2,3.7,-1.1,1.5,4.3,-0.9
11/04/08,WRD,1.2,3.5,-3.0,1.4,4.0,-2.9
11/05/08,WRD,-9.6,-4.6,-12.7,-9.5,-4.0,-12.4
11/06/08,WRD,-12.6,-11.5,-13.8,-12.4,-11.0,-13.6
11/07/08,WRD,-7.5,-3.7,-11.4,-7.2,-3.6,-11.2
11/08/08,WRD,-2.3,-0.2,-4.4,-2.2,-0.5,-4.4
11/09/08,WRD,-1.7,3.4,-4.4,-1.4,2.8,-3.4
11/10/08,WRD,-3.4,-0.9,-5.4,-3.1,-1.1,-5.0
11/11/08,WRD,-4.5,-3.4,-5.6,-4.4,-3.6,-5.6
11/12/08,WRD,-4.3,-2.0,-6.1,-4.1,-1.6,-6.1
11/13/08,WRD,-1.6,-0.4,-4.1,-1.3,0.0,-4.3
11/14/08,WRD,-10.0,-5.0,-11.9,-9.9,-4.9,-11.6
11/15/08,WRD,-3.4,0.9,-10.5,-2.9,1.2,-10.3
11/16/08,WRD,0.6,3.1,-1.0,1.0,2.8,-0.8
11/17/08,WRD,2.4,5.2,0.1,3.0,4.7,0.6
11/18/08,WRD,5.1,6.9,3.4,5.6,6.9,3.6
11/19/08,WRD,1.1,5.6,-6.5,1.5,5.2,-5.7
11/20/08,WRD,-6.6,-0.4,-10.2,-6.2,0.2,-10.2
11/21/08,WRD,-2.2,-0.5,-4.3,-2.0,0.0,-4.1
11/22/08,WRD,-0.7,2.5,-4.1,-0.4,2.5,-3.8
11/23/08,WRD,-3.9,-1.0,-6.3,-3.8,-0.9,-6.1
11/24/08,WRD,-0.5,2.7,-6.2,0.1,3.6,-5.6
11/25/08,WRD,0.7,2.1,-0.4,1.0,2.0,-0.5
11/26/08,WRD,0.6,2.7,-1.2,1.0,2.4,-0.7
11/27/08,WRD,-5.6,-0.5,-7.8,-5.6,-0.8,-7.9
11/28/08,WRD,-4.9,-2.4,-8.7,-4.6,-2.1,-8.2
11/29/08,WRD,-7.6,-5.6,-9.9,-7.3,-5.3,-9.6
11/30/08,WRD,-8.1,-7.0,-8.9,-7.8,-6.6,-8.8
12/01/08,WRD,-4.2,-1.0,-8.1,-3.8,-0.4,-7.7
12/02/08,WRD,-1.7,1.2,-5.7,-1.5,1.3,-5.5
12/03/08,WRD,-7.7,-5.9,-8.7,-7.5,-5.5,-8.5
12/04/08,WRD,-13.9,-8.3,-17.6,-13.8,-8.2,-17.8
12/05/08,WRD,-9.2,-5.5,-12.6,-8.9,-4.5,-12.4
12/06/08,WRD,-2.2,0.3,-4.7,-1.9,0.9,-4.7
12/07/08,WRD,-0.2,1.0,-2.3,0.0,1.3,-2.1
12/08/08,WRD,-6.7,-2.6,-12.2,-6.8,-2.4,-12.1
12/09/08,WRD,-12.5,-9.0,-15.9,-12.0,-8.7,-15.6
12/10/08,WRD,-5.7,-3.5,-9.4,-5.3,-2.6,-9.1
12/11/08,WRD,-6.4,-5.6,-7.3,-6.2,-5.5,-7.2
12/12/08,WRD,-5.1,-3.3,-7.0,-4.7,-3.0,-7.2
12/13/08,WRD,-5.2,-4.1,-7.9,-4.9,-3.8,-7.4
12/14/08,WRD,-15.4,-8.7,-18.8,-15.5,-9.3,-18.6
12/15/08,WRD,-16.2,-11.7,-18.6,-16.0,-11.3,-18.4
12/16/08,WRD,-12.6,-11.7,-14.1,-12.5,-11.5,-13.9
12/17/08,WRD,-11.7,-7.0,-14.6,-11.3,-6.3,-14.4
12/18/08,WRD,-6.4,-3.8,-10.1,-6.2,-3.4,-9.9
12/19/08,WRD,-10.9,-9.6,-15.3,-10.8,-9.4,-15.6
12/20/08,WRD,-19.5,-16.6,-21.3,-19.4,-16.8,-21.2
12/21/08,WRD,-13.3,-6.5,-18.9,-12.9,-6.0,-18.7
12/22/08,WRD,-6.1,-4.6,-9.0,-5.8,-4.2,-8.8
12/23/08,WRD,-13.7,-9.1,-17.5,-13.7,-9.0,-17.3
12/24/08,WRD,-14.7,-9.3,-18.1,-14.4,-8.9,-17.9
12/25/08,WRD,-7.0,-6.1,-8.8,-6.7,-5.7,-8.2
12/26/08,WRD,-11.8,-5.5,-18.8,-11.8,-5.4,-18.7
12/27/08,WRD,-18.8,-12.5,-22.0,-18.5,-11.8,-22.0
12/28/08,WRD,-7.9,-5.1,-11.8,-7.6,-4.7,-10.8
12/29/08,WRD,-2.7,-0.7,-5.3,-2.5,-0.5,-5.2
12/30/08,WRD,-3.7,-2.8,-4.8,-3.5,-2.4,-4.8
12/31/08,WRD,-3.7,-2.0,-4.6,-3.4,-1.9,-4.3
01/01/09,WRD,-5.3,-4.4,-6.3,-5.1,-4.1,-6.2
01/02/09,WRD,-2.5,1.2,-4.5,-2.1,0.8,-4.3
01/03/09,WRD,-9.9,-2.8,-16.9,-10.0,-3.0,-16.8
01/04/09,WRD,-14.6,-12.4,-17.0,-14.3,-12.4,-16.7
01/05/09,WRD,-12.7,-11.2,-14.7,-12.5,-11.1,-14.6
01/06/09,WRD,-12.7,-10.9,-13.8,-12.4,-10.6,-13.7
01/07/09,WRD,-6.9,-5.0,-10.8,-6.4,-4.5,-10.5
01/08/09,WRD,-3.0,-0.7,-4.8,-2.6,-0.3,-4.6
01/09/09,WRD,-9.0,-2.0,-14.8,-8.7,-1.6,-13.6
01/10/09,WRD,-12.0,-10.7,-13.2,-11.8,-10.4,-13.1
01/11/09,WRD,-9.8,-8.7,-10.9,-9.5,-8.3,-10.7
01/12/09,WRD,-11.0,-8.9,-12.6,-10.8,-8.6,-12.7
01/13/09,WRD,-8.2,-7.3,-9.9,-7.9,-6.8,-9.3
01/14/09,WRD,-7.7,-6.6,-9.1,-7.2,-5.3,-8.9
01/15/09,WRD,-6.2,-4.5,-7.7,-5.2,-4.2,-6.1
01/16/09,WRD,-3.2,0.8,-6.9,-3.2,0.9,-6.4
01/17/09,WRD,-2.2,2.7,-5.6,-1.4,1.6,-3.2
01/18/09,WRD,-1.2,1.6,-5.4,-1.1,1.6,-4.5
01/19/09,WRD,0.4,3.5,-4.1,0.6,3.4,-2.3
01/20/09,WRD,-0.6,5.9,-6.0,0.2,3.5,-5.8
01/21/09,WRD,1.6,3.1,-0.7,2.0,3.3,-0.3
01/22/09,WRD,-0.8,0.5,-1.8,-0.5,0.8,-1.8
01/23/09,WRD,-2.2,0.1,-4.3,-1.9,0.4,-3.9
01/24/09,WRD,-3.1,-1.9,-4.1,-2.8,-1.7,-3.7
01/25/09,WRD,-5.6,-4.3,-6.6,-5.3,-4.5,-6.2
01/26/09,WRD,-9.3,-6.9,-11.4,-9.1,-6.7,-11.3
01/27/09,WRD,-16.2,-11.7,-19.0,-16.2,-11.4,-19.0
01/28/09,WRD,-14.2,-13.1,-15.8,-13.9,-12.8,-15.4
01/29/09,WRD,-14.6,-11.4,-16.8,-14.3,-11.1,-16.6
01/30/09,WRD,-7.0,-3.7,-11.1,-6.5,-2.7,-10.6
01/31/09,WRD,-4.0,-2.3,-6.8,-3.7,-1.4,-6.4
02/01/09,WRD,-9.4,-6.5,-11.1,-9.4,-7.0,-10.9
02/02/09,WRD,-8.9,-6.5,-11.2,-8.6,-6.4,-11.1
02/03/09,WRD,-4.5,-0.3,-7.0,-4.3,-0.9,-6.9
02/04/09,WRD,-0.3,3.5,-3.1,0.2,2.6,-2.2
02/05/09,WRD,-0.2,2.3,-2.3,0.1,2.7,-2.0
02/06/09,WRD,-3.2,2.1,-5.9,-3.1,2.7,-5.6
02/07/09,WRD,-4.8,-0.8,-7.8,-4.8,-1.0,-8.0
02/08/09,WRD,-2.3,1.9,-7.8,-2.1,1.6,-6.6
02/09/09,WRD,-9.0,-5.8,-9.9,-8.8,-6.3,-10.0
02/10/09,WRD,-9.6,-7.4,-12.8,-9.5,-7.8,-12.7
02/11/09,WRD,-11.8,-10.7,-13.3,-11.6,-10.4,-13.0
02/12/09,WRD,-9.9,-4.8,-11.8,-9.9,-4.9,-11.4
02/13/09,WRD,-11.9,-9.8,-13.9,-11.8,-9.9,-13.7
02/14/09,WRD,-11.9,-9.8,-14.6,-11.7,-10.2,-14.3
02/15/09,WRD,-10.7,-6.3,-15.0,-10.3,-5.7,-14.6
02/16/09,WRD,-4.8,-2.6,-6.5,-4.5,-2.4,-6.0
02/17/09,WRD,-8.2,-4.9,-10.2,-8.0,-4.5,-10.0
02/18/09,WRD,-10.9,-10.3,-11.6,-10.7,-9.9,-11.5
02/19/09,WRD,-11.1,-9.7,-12.6,-11.0,-9.9,-12.4
02/20/09,WRD,-9.4,-6.4,-11.9,-9.3,-6.3,-11.9
02/21/09,WRD,-6.4,-1.6,-12.5,-6.1,-1.5,-12.2
02/22/09,WRD,-1.3,2.3,-3.4,-1.1,1.4,-3.1
02/23/09,WRD,-1.0,1.3,-2.6,-0.7,1.2,-2.5
02/24/09,WRD,-1.6,-0.6,-2.2,-1.3,-0.4,-1.9
02/25/09,WRD,0.0,4.5,-3.1,0.0,4.1,-3.3
02/26/09,WRD,-5.6,-3.8,-7.4,-5.3,-3.7,-7.3
02/27/09,WRD,-10.6,-4.8,-14.8,-10.5,-4.5,-14.5
02/28/09,WRD,-8.1,-1.7,-14.7,-7.7,-3.2,-14.1
03/01/09,WRD,0.3,3.9,-4.6,0.6,3.3,-3.8
03/02/09,WRD,4.2,6.8,2.3,4.4,6.3,2.7
03/03/09,WRD,1.9,4.0,0.4,2.0,3.6,0.6
03/04/09,WRD,2.0,4.4,0.5,2.3,4.0,1.0
03/05/09,WRD,-4.2,0.2,-7.3,-4.1,0.6,-7.2
03/06/09,WRD,-6.0,-3.4,-9.2,-5.9,-3.6,-9.1
03/07/09,WRD,-9.4,-5.9,-11.3,-9.4,-6.7,-10.9
03/08/09,WRD,-6.3,-1.0,-10.9,-6.0,-1.5,-10.6
03/09/09,WRD,-4.1,1.4,-11.6,-4.1,0.6,-11.4
03/10/09,WRD,-12.9,-7.0,-17.6,-12.8,-6.9,-17.6
03/11/09,WRD,-6.1,-1.4,-10.6,-5.9,-1.6,-10.2
03/12/09,WRD,-4.6,-1.2,-8.2,-4.6,-2.0,-8.0
03/13/09,WRD,-8.6,-0.7,-14.4,-7.5,-1.8,-11.5
03/14/09,WRD,-3.8,2.9,-11.9,-3.1,1.7,-7.5
03/15/09,WRD,-3.1,-0.4,-6.0,-3.0,-0.9,-5.7
03/16/09,WRD,-0.2,4.2,-3.3,-0.1,3.5,-3.0
03/17/09,WRD,1.5,4.4,-0.3,1.7,3.7,0.0
03/18/09,WRD,0.3,3.3,-1.7,0.3,2.4,-1.4
03/19/09,WRD,1.9,5.9,-1.3,2.0,4.9,-0.8
03/20/09,WRD,2.4,6.4,-3.4,2.7,5.8,-1.9
03/21/09,WRD,2.9,9.3,-4.0,3.8,8.5,-2.4
03/22/09,WRD,3.5,9.2,-2.2,3.6,8.6,-1.9
03/23/09,WRD,-6.7,-2.8,-8.9,-6.5,-2.5,-8.6
03/24/09,WRD,-9.8,-7.2,-11.7,-9.7,-7.4,-11.5
03/25/09,WRD,-9.6,-8.0,-11.1,-9.5,-7.9,-10.9
03/26/09,WRD,-13.5,-10.1,-17.6,-13.5,-9.8,-17.5
03/27/09,WRD,-11.6,-4.8,-18.0,-11.6,-5.5,-17.7
03/28/09,WRD,-8.0,-3.8,-11.7,-8.0,-4.7,-11.3
03/29/09,WRD,-2.9,2.6,-7.9,-2.8,2.0,-7.6
03/30/09,WRD,-13.5,-4.0,-16.1,-13.4,-3.8,-16.0
03/31/09,WRD,-12.7,-9.5,-16.0,-12.5,-9.2,-15.7
04/01/09,WRD,-10.4,-6.3,-16.0,-10.2,-7.3,-14.3
04/02/09,WRD,-9.3,-4.8,-13.3,-9.2,-4.4,-12.8
04/03/09,WRD,-3.9,-0.2,-6.0,-4.0,-0.7,-5.7
04/04/09,WRD,-8.7,-5.2,-13.3,-9.1,-5.8,-13.1
04/05/09,WRD,-12.1,-7.2,-15.3,-12.2,-9.0,-14.4
04/06/09,WRD,-6.1,0.9,-14.0,-6.0,-0.4,-13.6
04/07/09,WRD,-0.7,3.0,-3.9,-0.6,2.3,-3.2
04/08/09,WRD,3.0,8.3,-3.7,3.0,7.4,-3.6
04/09/09,WRD,-4.9,-2.8,-7.0,-4.9,-3.6,-6.8
04/10/09,WRD,-1.4,4.3,-4.7,-1.4,3.4,-4.3
04/11/09,WRD,-2.5,3.3,-6.3,-1.9,2.1,-4.3
04/12/09,WRD,-2.7,-0.2,-7.1,-2.5,-0.8,-5.2
04/13/09,WRD,-1.1,3.3,-6.2,-1.1,2.4,-4.3
04/14/09,WRD,1.5,6.6,-2.4,1.8,5.7,-0.7
04/15/09,WRD,3.0,7.6,-0.9,3.2,6.6,-0.5
04/16/09,WRD,-3.6,-1.9,-5.1,-3.4,-1.4,-4.5
04/17/09,WRD,-5.3,-4.8,-6.0,-5.3,-4.6,-6.0
04/18/09,WRD,-4.2,-0.9,-8.2,-4.2,-1.0,-7.2
04/19/09,WRD,-3.8,1.8,-11.5,-3.2,1.2,-9.1
04/20/09,WRD,1.6,5.2,-2.5,1.9,4.9,-1.9
04/21/09,WRD,4.4,9.4,1.0,4.7,8.6,1.8
04/22/09,WRD,4.4,7.1,2.3,4.8,6.3,3.0
04/23/09,WRD,6.4,9.4,4.1,6.9,9.4,4.8
04/24/09,WRD,5.0,7.4,0.4,5.2,7.5,0.5
04/25/09,WRD,-1.0,3.2,-3.1,-1.1,3.7,-3.0
04/26/09,WRD,-4.5,-1.9,-6.4,-4.5,-2.4,-6.1
04/27/09,WRD,-5.6,0.6,-9.4,-5.9,-0.9,-9.4
04/28/09,WRD,2.8,7.8,-7.4,3.1,7.5,-7.0
04/29/09,WRD,4.3,8.6,1.5,4.6,8.2,1.9
04/30/09,WRD,2.7,7.7,-4.9,3.1,7.7,-4.1
05/01/09,WRD,1.2,4.1,-0.6,1.4,3.7,-0.3
05/02/09,WRD,1.3,3.4,-1.3,1.5,3.2,-1.2
05/03/09,WRD,-0.9,1.2,-3.3,-0.7,0.8,-2.9
05/04/09,WRD,-0.3,2.2,-2.9,-0.1,1.5,-2.5
05/05/09,WRD,0.8,2.9,-0.5,1.0,2.7,-0.2
05/06/09,WRD,4.7,10.7,-0.2,4.9,10.4,0.2
05/07/09,WRD,6.1,9.8,3.2,6.4,9.7,3.7
05/08/09,WRD,0.7,4.6,-3.8,0.7,4.4,-3.7
05/09/09,WRD,-0.8,6.5,-8.3,-0.8,5.9,-7.5
05/10/09,WRD,-0.4,3.6,-2.2,-0.6,2.8,-2.2
05/11/09,WRD,6.0,11.2,-2.9,6.3,11.0,-2.5
05/12/09,WRD,6.8,11.6,2.2,7.3,11.7,3.0
05/13/09,WRD,3.0,6.6,0.3,3.1,7.1,0.3
05/14/09,WRD,4.8,9.4,-3.2,5.0,9.4,-2.7
05/15/09,WRD,4.5,9.9,0.3,4.4,9.4,0.5
05/16/09,WRD,4.7,11.6,-2.9,4.5,10.8,-2.9
05/17/09,WRD,8.2,14.1,3.1,8.4,13.2,5.1
05/18/09,WRD,10.6,19.0,3.6,11.5,17.6,7.1
05/19/09,WRD,9.5,14.6,5.9,10.5,13.7,7.8
05/20/09,WRD,8.4,11.8,6.0,8.7,11.3,7.0
05/21/09,WRD,5.5,9.2,2.3,5.8,8.2,2.8
05/22/09,WRD,5.9,12.2,-0.3,6.4,11.2,1.3
05/23/09,WRD,3.0,4.9,0.4,3.2,4.6,1.2
05/24/09,WRD,4.9,9.6,1.5,5.1,8.9,1.9
05/25/09,WRD,3.2,6.2,0.1,3.3,5.7,0.3
05/26/09,WRD,1.4,4.5,-1.1,1.3,3.8,-0.5
05/27/09,WRD,3.9,9.6,-1.6,4.2,8.5,-1.0
05/28/09,WRD,5.0,10.8,-0.9,5.7,10.1,1.5
05/29/09,WRD,7.8,13.3,3.0,8.1,12.3,5.2
05/30/09,WRD,6.8,12.3,4.4,7.3,11.1,5.8
05/31/09,WRD,7.7,13.0,5.2,7.7,11.8,5.6
06/01/09,WRD,4.9,7.6,2.7,5.2,7.6,2.9
06/02/09,WRD,0.4,2.9,-0.7,0.4,3.2,-0.7
06/03/09,WRD,4.2,9.7,-0.7,4.5,9.5,-0.7
06/04/09,WRD,7.6,13.1,3.2,7.8,12.4,3.8
06/05/09,WRD,9.7,12.7,6.9,9.9,12.4,7.7
06/06/09,WRD,7.1,9.9,5.2,7.0,9.2,5.2
06/07/09,WRD,3.7,6.2,1.3,3.7,5.8,1.7
06/08/09,WRD,3.9,7.5,2.0,3.9,7.2,2.3
06/09/09,WRD,5.6,7.5,4.0,5.7,6.8,4.4
06/10/09,WRD,4.8,9.0,0.7,4.8,8.3,1.0
06/11/09,WRD,2.7,5.1,0.5,3.0,5.2,0.8
06/12/09,WRD,4.5,7.8,1.1,4.6,7.1,2.4
06/13/09,WRD,6.9,14.2,-0.3,7.2,13.6,1.2
06/14/09,WRD,8.1,12.0,4.2,8.0,11.2,4.6
06/15/09,WRD,4.9,8.9,2.8,5.3,8.5,3.4
06/16/09,WRD,7.9,13.0,4.9,8.0,12.4,5.4
06/17/09,WRD,9.5,13.5,4.7,9.6,13.0,6.3
06/18/09,WRD,8.0,13.1,4.2,7.9,12.4,4.4
06/19/09,WRD,7.5,14.3,2.8,7.1,13.5,2.9
06/20/09,WRD,7.3,12.9,2.8,7.7,12.2,3.8
06/21/09,WRD,9.1,13.6,4.6,9.1,13.2,4.9
06/22/09,WRD,12.3,18.2,7.9,12.3,17.0,9.4
06/23/09,WRD,12.6,17.6,4.5,12.8,16.9,6.1
06/24/09,WRD,12.4,18.6,4.7,13.3,17.5,8.0
06/25/09,WRD,12.0,19.0,5.9,12.6,18.0,8.6
06/26/09,WRD,10.3,14.7,7.0,10.6,14.0,7.5
06/27/09,WRD,9.8,16.3,5.9,9.8,15.3,6.9
06/28/09,WRD,12.2,18.7,4.4,12.2,17.4,5.4
06/29/09,WRD,12.1,18.1,6.1,12.8,17.3,8.6
06/30/09,WRD,12.0,19.5,5.1,12.9,18.3,8.5
